Name;IdName;FolderName;Type;ViewMode;RWin;DataOrg;bReciprocal;bSigned;bDelta;bPercent;bOriginal;bOriginalValues;Columns;Rows;Radix;Comment;Precision;SkipBytes;LineSkipBytes;Fieldvalues.Name;Fieldvalues.Unit;Fieldvalues.Factor;Fieldvalues.Offset;Fieldvalues.StartAddr;AxisX.Name;AxisX.IdName;AxisX.Unit;AxisX.Factor;AxisX.Offset;AxisX.Radix;AxisX.bBackwards;AxisX.bReciprocal;AxisX.bSigned;AxisX.Precision;AxisX.DataSrc;AxisX.DataHeader;AxisX.DataAddr;AxisX.DataOrg;AxisX.SignatureByte;AxisX.SkipBytes;AxisY.Name;AxisY.IdName;AxisY.Unit;AxisY.Factor;AxisY.Offset;AxisY.Radix;AxisY.bBackwards;AxisY.bReciprocal;AxisY.bSigned;AxisY.Precision;AxisY.DataSrc;AxisY.DataHeader;AxisY.DataAddr;AxisY.DataOrg;AxisY.SignatureByte;AxisY.SkipBytes
C_FCC_Fan_Speed_Slip_Idle;00005e78;Fan Clutch Control\;eEinzel;eViewText;eBars;eHiLoHiLo;0;1;0;0;0;0;1;1;10;;2;0;0;when the difference between the 'max fan speed at RPM' and current fan speed is below this value, fan driver duty cycle can be set to a small value.;RPM;0.000030517578;0;$275F68;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
C_FCC_Fan_Trq_Tbl;000060b9;Fan Clutch Control\;eZweidim;eViewText;eBars;eHiLo;0;1;0;0;0;0;9;9;10;;0;0;0;The Fan Torque dependent axis generated from a specific Engine_Speed and Fan Request. Combined with C_FCC_Fan_Trq_X and C_FCC_Fan_Trq_Y, these axes form the table used to generate the Fan Torque.;N_m;1;0;$275F6C;The independent (x) axis used in the determination of fan torque for a given Engine_Speed. Combined with C_FCC_Fan_Trq_Tbl, these axes form the table for determining the Fan Torque.;C_FCC_Fan_Trq_X;RPM;0.25;0;10;0;0;1;2;eRom;0;$276010;eHiLo;0x-1;0;fan torque table lookup fan speed axis.;C_FCC_Fan_Trq_Y;RPM;0.25;0;10;0;0;1;2;eRom;0;$276024;eHiLo;0x-1;0
C_FCC_IMT_Delay_Time;000196ee;Fan Clutch Control\;eEinzel;eViewText;eBars;eHiLo;0;1;0;0;0;0;1;1;10;;2;0;0;Calibration indicates a min time before IMT Fan Request allowed;s;0.125;0;$276036;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
C_FCC_IMT_Enable_Tmptr;00005e8f;Fan Clutch Control\;eEinzel;eViewText;eBars;eHiLo;0;1;0;0;0;0;1;1;10;;2;0;0;Calibration indicates a  base temperature limit for ambient air temperature or Battery temperature to compare with.;Deg_C;0.0078125;0;$276038;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
C_FCC_IMT_Engine_Speed;00013b25;Fan Clutch Control\;eEinzel;eViewText;eBars;eHiLoHiLo;0;1;0;0;0;0;1;1;10;;2;0;0;engine speed > this, to enable IMT Spd Request.;RPM;0.125;0;$27603C;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
C_FCC_IMT_Filter_Coeff;0000652b;Fan Clutch Control\;eEinzel;eViewText;eBars;eHiLoHiLo;0;1;0;0;0;0;1;1;10;;2;0;0;Fan Control Charge Temperature  filter coefficent.;None;0.000030517578;0;$276040;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
C_FCC_IMT_High_Tmptr;00005e8e;Fan Clutch Control\;eEinzel;eViewText;eBars;eHiLo;0;1;0;0;0;0;1;1;10;;2;0;0;Calibration indicates a high intake manifold temperature limit above which fan speed request shall be set to the max.;Deg_C;0.0078125;0;$276044;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
C_FCC_IMT_Max_Speed;00005e8d;Fan Clutch Control\;eEinzel;eViewText;eBars;eHiLoHiLo;0;1;0;0;0;0;1;1;10;;2;0;0;Maximum fan Speed requested by Intake Manifold Temperature.;RPM;0.000030517578;0;$276048;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
C_FCC_IMT_Min_Speed;00005e8c;Fan Clutch Control\;eEinzel;eViewText;eBars;eHiLoHiLo;0;1;0;0;0;0;1;1;10;;2;0;0;Minimum fan Speed requested by Intake Manifold Temperature.;RPM;0.000030517578;0;$27604C;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
C_FCC_IMT_Neg_Slew_Rate;000139ce;Fan Clutch Control\;eEinzel;eViewText;eBars;eHiLo;0;1;0;0;0;0;1;1;10;;2;0;0;Calibration indicates a ramp down rate (rpm/s) of fan speed;RPM/s;0.03125;0;$276050;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
C_FCC_IMT_Pos_Slew_Rate;000139cd;Fan Clutch Control\;eEinzel;eViewText;eBars;eHiLo;0;1;0;0;0;0;1;1;10;;2;0;0;Calibration indicates a ramp up rate (rpm/s) of IMT fan speed;RPM/s;0.03125;0;$276052;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
C_FCC_IMT_Protection;00005e59;Fan Clutch Control\;eEinzel;eViewText;eBars;eHiLo;0;1;0;0;0;0;1;1;10;;2;0;0;Calibration indicates an intake manifold temperature limit above which fan speed request shall be set to a max value.;Deg_C;0.0078125;0;$276054;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
C_FCC_IMT_Ramp_Slope;00005e79;Fan Clutch Control\;eEinzel;eViewText;eBars;eHiLo;0;1;0;0;0;0;1;1;10;;2;0;0;Calibration indicates a ramp rate(rpm/degC) of fan speed requested by Intake Manifold Temperature.;None;0.03125;0;$276056;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
C_FCC_IMT_Ramp_Tmptr;00005e58;Fan Clutch Control\;eEinzel;eViewText;eBars;eHiLo;0;1;0;0;0;0;1;1;10;;2;0;0;Calibration indicates a intake manifold temperature limit above which fan speed request shall ramp;Deg_C;0.0078125;0;$276058;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
C_FCC_IMT_Start_Slope;00005e75;Fan Clutch Control\;eEinzel;eViewText;eBars;eHiLoHiLo;0;1;0;0;0;0;1;1;10;;2;0;0;Calibration indicates a start point of fan speed ramping requested by Intake Manifold Temperature.;RPM;0.000030517578;0;$27605C;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
C_FCC_Idle_Delay;00006027;Fan Clutch Control\;eEinzel;eViewText;eBars;eHiLo;0;1;0;0;0;0;1;1;10;;2;0;0;time delay to command fan driver since engine became not idle.;s;0.0009765625;0;$276060;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
C_FCC_Idle_RPM;00005e77;Fan Clutch Control\;eEinzel;eViewText;eBars;eHiLoHiLo;0;1;0;0;0;0;1;1;10;;2;0;0;Calibration indicates an engine speed limit below which Fan_Speed_Request_Idle_Status can be set to true.;RPM;0.125;0;$276064;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
C_FCC_Idle_VSS;00005e7d;Fan Clutch Control\;eEinzel;eViewText;eBars;eHiLoHiLo;0;1;0;0;0;0;1;1;10;;2;0;0;Calibration indicates a road speed limit below which Fan_Speed_Request_Idle_Status can be set to true.;km/hr;0.015625;0;$276068;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
C_FCC_Kickon_Demand;0000610a;Fan Clutch Control\;eEinzel;eViewText;eBars;eHiLoHiLo;0;1;0;0;0;0;1;1;10;;2;0;0;Calibration indicates an fan speed request limit above which fan driver can be set to a big duty cycle.;RPM;0.000030517578;0;$27606C;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
C_FCC_Kickon_Duty_Cycle;00005e83;Fan Clutch Control\;eEinzel;eViewText;eBars;eHiLo;0;1;0;0;0;0;1;1;10;;2;0;0;Calibration indicates a desired duty cycle for the fan driver to satrt up.;%;0.00390625;0;$276070;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
C_FCC_Kickon_RPM;00005e8a;Fan Clutch Control\;eEinzel;eViewText;eBars;eHiLoHiLo;0;1;0;0;0;0;1;1;10;;2;0;0;Calibration indicates an engine speed limit for fan driver kickon.;RPM;0.125;0;$276074;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
C_FCC_Kickon_Speed;00005e8b;Fan Clutch Control\;eEinzel;eViewText;eBars;eHiLoHiLo;0;1;0;0;0;0;1;1;10;;2;0;0;Calibration indicates an fan speed limit below which fan driver can be set to a big duty cycle.;RPM;0.000030517578;0;$276078;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
C_FCC_Max_Speed;00005e5c;Fan Clutch Control\;eEinzel;eViewText;eBars;eHiLoHiLo;0;1;0;0;0;0;1;1;10;;2;0;0;Calibration indicates a fan speed limit above which fan driver duty cycle shall be set to 100% when the corresponding trim is enabled.;RPM;0.000030517578;0;$27607C;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
C_FCC_Min_Eng_Spd_Int_Reset;000196f8;Fan Clutch Control\;eEinzel;eViewText;eBars;eHiLoHiLo;0;1;0;0;0;0;1;1;10;;2;0;0;engine speed > this, reset INT term;RPM;0.125;0;$276080;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
C_FCC_Min_Idle_Demand;00005e89;Fan Clutch Control\;eEinzel;eViewText;eBars;eHiLoHiLo;0;1;0;0;0;0;1;1;10;;2;0;0;Calibration indicates a min fan speed request while engine is idle.;RPM;0.000030517578;0;$276084;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
C_FCC_Min_Speed;00005e5d;Fan Clutch Control\;eEinzel;eViewText;eBars;eHiLoHiLo;0;1;0;0;0;0;1;1;10;;2;0;0;Calibration indicates a fan speed limit below which fan driver duty cycle shall be set to 0.;RPM;0.000030517578;0;$276088;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
C_FCC_Neg_Slew_Rate;00005e80;Fan Clutch Control\;eEinzel;eViewText;eBars;eHiLo;0;1;0;0;0;0;1;1;10;;2;0;0;Calibration indicates a ramp down rate (rpm/s) of fan speed;RPM/s;0.03125;0;$27608C;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
C_FCC_Pos_Slew_Rate;00005e81;Fan Clutch Control\;eEinzel;eViewText;eBars;eHiLo;0;1;0;0;0;0;1;1;10;;2;0;0;Calibration indicates a ramp up rate (rpm/s) of fan speed;RPM/s;0.03125;0;$27608E;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
C_FCC_Pulley_Ratio;00006144;Fan Clutch Control\;eEinzel;eViewText;eBars;eHiLo;0;1;0;0;0;0;1;1;10;;2;0;0;Calibration indicates the pulley ratio between engine speed and fan speed.;None;0.0009765625;0;$276090;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
C_FCC_RPM_Stop;00005e88;Fan Clutch Control\;eEinzel;eViewText;eBars;eHiLoHiLo;0;1;0;0;0;0;1;1;10;;2;0;0;Calibration indicates an engine speed limit below which fan speed can be set to 0.;RPM;0.125;0;$276094;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
C_FCC_SD_Speed;00016233;Fan Clutch Control\;eEinzel;eViewText;eBars;eHiLoHiLo;0;1;0;0;0;0;1;1;10;;2;0;0;The demanded fan speed during stationary desoot.;RPM;0.000030517578;0;$276098;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
C_FCC_SP_Duty_Cycle;00015cfa;Fan Clutch Control\;eEinzel;eViewText;eBars;eHiLo;0;1;0;0;0;0;1;1;10;;2;0;0;Calibration indicates a desired duty cycle for the fan driver to satrt up for Snow Plow.;%;0.00390625;0;$27609C;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
C_FCC_SP_Dutycycle_Filter_Coeff;00015902;Fan Clutch Control\;eEinzel;eViewText;eBars;eHiLoHiLo;0;1;0;0;0;0;1;1;10;;2;0;0;Filter constant for Snow Plow Dutycycle;None;0.000030517578;0;$2760A0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
C_FCC_SP_Kickoff_Spd;000159c9;Fan Clutch Control\;eEinzel;eViewText;eBars;eHiLoHiLo;0;1;0;0;0;0;1;1;10;;2;0;0;Fan speed > Calibration, exit  snow plow logic set pwm dutycycle to minimum. provides hysteresis to maintain a speed greater C_FCC_SP_Min_Spd_Allowed;RPM;0.000030517578;0;$2760A4;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
C_FCC_SP_Learn_Cnt_Limit;000159cc;Fan Clutch Control\;eEinzel;eViewText;eBars;eHiLo;0;0;0;0;0;0;1;1;10;;0;0;0;Maximum number counts before snow plow feature is learned;counts;1;0;$2760A8;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
C_FCC_SP_Learn_Reset_Time_Limit;000159ca;Fan Clutch Control\;eEinzel;eViewText;eBars;eHiLoHiLo;0;1;0;0;0;0;1;1;10;;2;0;0;H_FCC_SP_Learn_Reset_Timer > this cal reset snow plow learn count, try again;s;0.000030517578;0;$2760AC;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
C_FCC_SP_Min_Spd_Allowed;000159c7;Fan Clutch Control\;eEinzel;eViewText;eBars;eHiLoHiLo;0;1;0;0;0;0;1;1;10;;2;0;0;Fan speed < Calibration, snow plow logic will force pwm dutycycle to kickon in order to keep fan from stalling.;RPM;0.000030517578;0;$2760B0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
C_FCC_SP_VSS;000159c6;Fan Clutch Control\;eEinzel;eViewText;eBars;eHiLoHiLo;0;1;0;0;0;0;1;1;10;;2;0;0;Road speed > Calibration, then allow snow plow logic to execute.;km/hr;0.015625;0;$2760B4;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
C_FCC_Slip_Engine_Speed;00005fe9;Fan Clutch Control\;eEinzel;eViewText;eBars;eHiLoHiLo;0;1;0;0;0;0;1;1;10;;2;0;0;Calibration indicates a fan speed value above which a slip heat region is entered.;RPM;0.125;0;$2760B8;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
C_FCC_Slip_Engine_Speed_Hyster;00005fea;Fan Clutch Control\;eEinzel;eViewText;eBars;eHiLoHiLo;0;1;0;0;0;0;1;1;10;;2;0;0;Calibration indicates an engine speed value below which the slip region is exit.;RPM;0.125;0;$2760BC;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
C_FCC_Slip_FSD_Low_Speed;00006117;Fan Clutch Control\;eEinzel;eViewText;eBars;eHiLoHiLo;0;1;0;0;0;0;1;1;10;;2;0;0;Calibration indicates a fan speed request value below which the maximum slip speed can not be keeped.;RPM;0.000030517578;0;$2760C0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
C_FCC_Slip_Speed;00005fe8;Fan Clutch Control\;eEinzel;eViewText;eBars;eHiLoHiLo;0;1;0;0;0;0;1;1;10;;2;0;0;Calibration indicates a fan speed value above which a slip heat region is entered.;RPM;0.000030517578;0;$2760C4;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
C_FCC_Slip_Speed_High;00005e5e;Fan Clutch Control\;eEinzel;eViewText;eBars;eHiLoHiLo;0;1;0;0;0;0;1;1;10;;2;0;0;Calibration indicates a fan speed value above which fan speed shall ramp to C_FCC_Slip_Max_Fan_Speed to prevent slip heat..;RPM;0.000030517578;0;$2760C8;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
C_FCC_Slip_Speed_Max;00005e5a;Fan Clutch Control\;eEinzel;eViewText;eBars;eHiLoHiLo;0;1;0;0;0;0;1;1;10;;2;0;0;Calibration indicates a fan speed value above the slip heat fan speed region.;RPM;0.000030517578;0;$2760CC;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
C_FCC_Slip_Speed_Min;00005e5b;Fan Clutch Control\;eEinzel;eViewText;eBars;eHiLoHiLo;0;1;0;0;0;0;1;1;10;;2;0;0;Calibration indicates a fan speed value below the slip heat fan speed region.;RPM;0.000030517578;0;$2760D0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
C_FCC_Slip_Time;00005e82;Fan Clutch Control\;eEinzel;eViewText;eBars;eHiLo;0;1;0;0;0;0;1;1;10;;2;0;0;Calibration indicates a min time for fan speed stay on C_FCC_Slip_Max_Speed.;s;0.125;0;$2760D4;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
C_FCC_Speed_FF_Lead_Gain;00005ff2;Fan Clutch Control\;eEinzel;eViewText;eBars;eHiLoHiLo;0;1;0;0;0;0;1;1;10;;2;0;0;Fan Control fan speed feedforward lead gain;None;0.000030517578;0;$2760F0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
C_FCC_Speed_Int_Gain_Tbl;0001975f;Fan Clutch Control\;eZweidim;eViewText;eBars;eHiLo;0;1;0;0;0;0;7;5;10;;2;0;0;Calibration table is for gain scheduleing based on engine speed and speed error;None;0.000030517578;0;$2760F4;engine speed axis of C_FCC_Speed_Int_Gain_Tbl;C_FCC_Eng_Speed_Int_Gain_X;RPM;0.125;0;10;0;0;1;2;eRom;0;$275F34;eHiLo;0x-1;0;speed error (H_FCC_Speed_Diff) axis H_FCC_Speed_Int_Gain;C_FCC_Speed_Diff_Int_Gain_Y;RPM;0.125;0;10;0;0;1;2;eRom;0;$2760D8;eHiLo;0x-1;0
C_FCC_Speed_Int_Max;00005ff6;Fan Clutch Control\;eEinzel;eViewText;eBars;eHiLo;0;1;0;0;0;0;1;1;10;;2;0;0;Minimum fan Speed requested by Intake Manifold Temperature.;%;0.00390625;0;$27613A;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
C_FCC_Speed_Int_Min;00005ff7;Fan Clutch Control\;eEinzel;eViewText;eBars;eHiLo;0;1;0;0;0;0;1;1;10;;2;0;0;Minimum integral duty cycle.;%;0.00390625;0;$27613C;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
C_FCC_Speed_Offset_Tbl;00005ffb;Fan Clutch Control\;eZweidim;eViewText;eBars;eHiLo;0;1;0;0;0;0;8;7;10;;2;0;0;Calibration table indicates the relationship between pwm duty cycle and Fan speed, engine speed.;%;0.00390625;0;$27613E;fan speed axis of C_FCC_Speed_Offset_Tbl.;C_FCC_Speed_Offset_X;RPM;0.25;0;10;0;0;1;2;eRom;0;$2761B0;eHiLo;0x-1;0;engine speed axis for C_FCC_Speed_Offset_Tbl.;C_FCC_Speed_Offset_Y;RPM;0.25;0;10;0;0;1;2;eRom;0;$2761C2;eHiLo;0x-1;0
C_FCC_Speed_Prop_Gain_Tbl;0001975d;Fan Clutch Control\;eZweidim;eViewText;eBars;eHiLo;0;1;0;0;0;0;7;5;10;;2;0;0;Calibration table puts out H_FCC_Speed_Prop_Gain gains scheduling based on engine speed and speed error;None;0.000061035156;0;$2761D0;engine speed axis of C_FCC_Speed_Prop_Gain_Tbl;C_FCC_Eng_Speed_Prop_Gain_X;RPM;0.125;0;10;0;0;1;2;eRom;0;$275F44;eHiLo;0x-1;0;speed error (H_FCC_Speed_Diff) axis H_FCC_Speed_Prop_Gain;C_FCC_Speed_Diff_Prop_Gain_Y;RPM;0.125;0;10;0;0;1;2;eRom;0;$2760E4;eHiLo;0x-1;0
C_FCC_Speed_Slip_Idle;00006148;Fan Clutch Control\;eEinzel;eViewText;eBars;eHiLoHiLo;0;1;0;0;0;0;1;1;10;;2;0;0;Calibration indicates a fan speed value;RPM;0.000030517578;0;$276218;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
C_FCC_Trans_CAN_Bus_Err_Speed;000139c5;Fan Clutch Control\;eEinzel;eViewText;eBars;eHiLoHiLo;0;1;0;0;0;0;1;1;10;;2;0;0;Default fan speed request when CAN Bus ERR active;RPM;0.000030517578;0;$27621C;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
C_FCC_Trans_Fluid_High_Temp;000139c1;Fan Clutch Control\;eEinzel;eViewText;eBars;eHiLo;0;1;0;0;0;0;1;1;10;;2;0;0;Calibration indicates a high sump tmptr limit above which fan speed request shall be set to the max.;Deg_C;0.0078125;0;$276220;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
C_FCC_Trans_Fluid_Ramp_Temp;000139bf;Fan Clutch Control\;eEinzel;eViewText;eBars;eHiLo;0;1;0;0;0;0;1;1;10;;2;0;0;Calibration indicates a trans sump tmp limit above which fan speed request shall ramp;Deg_C;0.0078125;0;$276222;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
C_FCC_Trans_Max_Speed;00005e86;Fan Clutch Control\;eEinzel;eViewText;eBars;eHiLoHiLo;0;1;0;0;0;0;1;1;10;;2;0;0;Calibration indicates a fan speed value of transmission request;RPM;0.000030517578;0;$276224;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
C_FCC_Trans_Min_Speed;00005e87;Fan Clutch Control\;eEinzel;eViewText;eBars;eHiLoHiLo;0;1;0;0;0;0;1;1;10;;2;0;0;Calibration indicates a fan speed value of transmission request;RPM;0.000030517578;0;$276228;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
C_FCC_Trans_Ramp_Slope;000139b9;Fan Clutch Control\;eEinzel;eViewText;eBars;eHiLo;0;1;0;0;0;0;1;1;10;;2;0;0;Calibration indicates a ramp rate(rpm/degC) of fan speed requested by trans control.;None;0.03125;0;$27622C;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
